order_id,order_timestamp,origin_zip,destination_zip,carrier_code,item_category,distance_miles,warehouse_processing_hours,weather_score,holiday_flag,weekend_flag,historical_carrier_delay_days,actual_delivery_days
241,2024-04-12 08:43:45,25636,45436,CARRIER_B,perishable,578.0,55.2,7.8,0,0,0.47,4.7
242,2025-03-02 09:23:47,56556,11506,CARRIER_E,fragile,1780.6,58.4,6.8,0,1,1.54,8.26
243,2024-03-10 03:03:03,50833,92981,CARRIER_E,oversize,2731.9,59.8,2.2,0,1,0.34,9.67
244,2025-04-19 09:18:44,80876,88637,CARRIER_C,oversize,610.4,10.8,9.6,0,1,2.61,3.93
245,2025-04-03 23:37:02,34449,90272,CARRIER_B,oversize,2553.8,24.6,5.0,0,0,1.06,7.16
246,2024-03-02 15:27:52,34470,44065,CARRIER_C,fragile,131.6,18.0,7.9,0,1,2.58,3.06
247,2025-07-06 23:11:16,44803,13028,CARRIER_D,fragile,238.2,14.6,9.2,0,1,2.12,3.46
248,2024-10-30 12:56:44,16867,32081,CARRIER_A,oversize,2307.3,22.9,4.6,0,0,1.02,6.56
249,2025-07-28 10:15:02,86994,45436,CARRIER_D,fragile,785.2,40.9,8.9,1,0,1.32,7.16
250,2024-01-31 09:04:49,39466,12047,CARRIER_A,standard,1928.6,64.2,5.4,0,0,0.94,6.98
251,2024-05-11 00:04:40,86096,00685,CARRIER_A,fragile,2452.2,54.8,3.9,0,1,2.45,7.75
252,2024-12-26 14:43:08,41192,83268,CARRIER_A,standard,1516.6,16.6,8.2,0,0,2.38,4.22
253,2024-05-17 09:42:18,67586,58855,CARRIER_B,fragile,1336.6,68.2,6.9,0,0,0.42,8.08
254,2024-08-28 19:10:06,71596,31456,CARRIER_C,oversize,227.7,19.7,8.2,0,0,2.63,3.23
255,2025-04-27 05:41:42,79134,86304,CARRIER_B,perishable,1952.0,62.3,3.4,0,1,0.3,7.23
256,2024-04-15 12:03:49,68683,37526,CARRIER_E,perishable,1808.1,6.3,5.9,0,0,1.74,6.42
257,2025-05-09 17:21:19,68967,62514,CARRIER_B,fragile,752.4,69.8,3.9,0,0,0.15,5.35
258,2024-03-16 11:37:11,30937,98864,CARRIER_C,fragile,398.9,44.5,0.3,0,1,0.35,2.82
259,2024-05-07 21:14:39,06262,32010,CARRIER_D,standard,1911.0,24.7,6.2,0,0,0.04,6.32
260,2025-03-04 23:31:58,92932,53563,CARRIER_B,oversize,2564.5,57.9,7.9,0,0,1.48,8.68
261,2025-08-02 05:49:34,84464,91805,CARRIER_B,standard,2380.2,27.9,9.8,0,1,2.49,7.56
262,2024-05-04 12:47:19,27558,05984,CARRIER_B,perishable,389.3,19.4,1.9,0,1,2.01,2.21
263,2024-08-06 23:52:25,02096,85523,CARRIER_B,standard,638.9,39.4,8.9,0,0,1.03,4.56
264,2025-11-06 08:06:16,99646,28424,CARRIER_C,standard,37.8,18.1,0.7,0,0,0.97,1.16
265,2025-12-23 11:15:29,08233,88184,CARRIER_E,oversize,1842.7,58.2,5.7,0,0,0.56,8.11
266,2025-02-28 04:11:28,03270,62469,CARRIER_B,perishable,2377.0,36.3,4.1,1,0,1.04,7.73
267,2024-11-22 08:06:30,98844,73972,CARRIER_D,standard,643.8,41.7,3.5,0,0,0.03,4.27
268,2024-09-10 05:09:32,67374,19174,CARRIER_D,perishable,2895.5,42.2,5.5,0,0,0.63,9.1
269,2025-03-23 02:09:27,60221,08653,CARRIER_D,perishable,2228.2,21.2,5.3,0,1,1.29,7.1
270,2025-03-07 08:50:21,62021,52131,CARRIER_A,oversize,920.8,43.5,0.5,1,0,1.74,4.15
271,2024-08-03 04:04:23,74143,58327,CARRIER_B,fragile,1023.4,24.2,2.8,0,1,0.19,3.53
272,2024-01-17 15:31:25,58492,23176,CARRIER_D,fragile,482.1,16.3,3.8,0,0,0.47,3.16
273,2024-04-20 14:15:01,74699,55553,CARRIER_A,standard,1835.6,67.5,7.5,0,1,2.78,7.58
274,2025-11-30 17:57:26,77913,33720,CARRIER_C,perishable,1829.3,5.8,7.4,0,1,0.8,5.52
275,2024-11-01 06:04:26,21133,93131,CARRIER_A,fragile,143.8,40.7,4.4,0,0,2.27,2.81
276,2024-12-18 01:57:22,59087,40316,CARRIER_C,perishable,1446.4,24.5,9.8,0,0,2.75,5.82
277,2024-12-06 23:43:27,33199,80169,CARRIER_E,fragile,2730.7,47.8,4.5,0,0,1.23,9.51
278,2025-07-25 09:31:16,60991,16434,CARRIER_A,fragile,2419.5,51.3,3.2,0,0,1.05,7.46
279,2024-02-17 10:02:20,17029,24499,CARRIER_B,perishable,2649.8,22.6,1.6,0,1,2.64,6.45
280,2024-03-01 09:25:46,87735,73986,CARRIER_B,fragile,610.3,1.4,1.9,0,0,0.09,1.51
281,2024-07-20 08:50:37,26551,75752,CARRIER_E,perishable,1077.3,39.4,8.3,0,1,1.41,6.35
282,2024-12-21 06:15:14,18674,67074,CARRIER_E,perishable,2533.9,30.1,4.9,0,1,1.47,8.53
283,2025-05-04 22:05:35,12179,37605,CARRIER_D,standard,1901.1,40.8,0.3,1,1,0.35,7.58
284,2024-12-24 05:11:11,53115,99139,CARRIER_E,perishable,1093.7,50.9,8.4,0,0,1.19,6.49
285,2024-11-18 01:15:52,35604,38006,CARRIER_B,perishable,474.2,40.0,3.2,0,0,1.52,3.03
286,2025-11-15 14:43:10,71210,11367,CARRIER_A,standard,2570.3,33.6,2.2,0,1,1.48,6.37
287,2024-04-27 13:03:06,41758,91266,CARRIER_E,perishable,24.0,14.3,0.6,0,1,2.84,1.9
288,2025-02-21 08:40:31,30787,54704,CARRIER_A,oversize,291.3,45.4,3.9,0,0,1.74,2.67
289,2025-01-30 20:07:35,31407,08013,CARRIER_D,fragile,480.3,57.3,9.4,0,0,2.67,5.83
290,2024-12-11 15:32:03,21948,07371,CARRIER_B,fragile,1754.3,17.1,4.4,0,0,2.28,5.18
291,2025-08-12 13:06:25,69769,17003,CARRIER_E,standard,1422.8,2.3,8.6,0,0,0.56,6.02
292,2024-07-13 21:24:49,12890,73865,CARRIER_E,oversize,2855.6,5.5,5.7,0,1,1.17,7.99
293,2025-11-27 06:06:01,91133,41453,CARRIER_E,fragile,2049.7,51.2,1.4,0,0,0.73,8.2
294,2024-08-30 01:05:19,26268,22772,CARRIER_E,fragile,1846.9,36.8,7.5,0,0,2.22,7.83
295,2025-02-01 20:28:42,00987,44372,CARRIER_C,perishable,2857.9,36.8,2.8,0,1,1.02,8.38
296,2025-01-15 02:10:49,66607,62829,CARRIER_B,standard,17.6,60.2,0.8,0,0,2.88,2.58
297,2025-09-12 08:06:31,71118,90861,CARRIER_E,perishable,2672.5,22.9,1.2,0,0,0.46,7.3
298,2024-11-16 09:43:43,61496,83299,CARRIER_A,perishable,677.9,69.5,8.9,0,1,0.85,5.37
299,2024-07-26 17:28:22,36122,63312,CARRIER_B,oversize,637.3,61.9,1.4,0,0,2.17,4.11
300,2024-01-16 18:38:37,17175,10369,CARRIER_C,perishable,130.3,50.5,4.0,0,0,0.83,2.71
301,2024-09-22 11:38:34,87330,57232,CARRIER_E,oversize,1013.3,51.2,9.3,1,1,0.25,8.43
302,2025-08-26 04:38:04,49115,83639,CARRIER_C,standard,667.6,21.2,3.2,0,0,0.4,2.96
303,2024-01-08 05:43:54,47552,71714,CARRIER_E,fragile,348.6,28.5,9.0,0,0,2.08,4.58
304,2025-10-16 04:44:12,21376,39421,CARRIER_A,standard,2600.7,59.7,3.5,0,0,1.04,8.32
305,2025-01-31 06:19:50,78190,06616,CARRIER_B,perishable,1225.8,4.1,1.2,0,0,2.93,3.2
306,2024-04-12 09:09:50,93597,98160,CARRIER_C,fragile,1696.7,69.9,2.9,0,0,0.84,7.32
307,2024-08-08 14:10:54,64510,52781,CARRIER_E,perishable,2095.3,55.9,3.6,0,0,1.63,8.39
308,2025-02-08 10:42:47,72413,19694,CARRIER_C,oversize,1225.8,26.1,6.7,0,1,1.1,4.88
309,2024-08-18 10:55:36,70911,68551,CARRIER_C,standard,2682.3,69.8,6.3,0,1,0.63,9.97
310,2024-03-20 06:14:49,17332,64874,CARRIER_B,perishable,1145.5,68.5,2.2,0,0,3.0,5.33
311,2025-05-01 04:07:30,46374,85304,CARRIER_C,perishable,2690.4,62.7,0.6,0,0,2.84,7.64
312,2025-05-05 17:38:47,28971,15911,CARRIER_C,oversize,1077.8,44.9,2.8,0,0,1.16,5.13
313,2024-03-27 18:40:36,40269,01646,CARRIER_D,fragile,1610.2,15.9,3.4,0,0,0.13,5.46
314,2024-07-24 07:12:57,85307,75809,CARRIER_C,perishable,1874.4,26.0,5.5,0,0,1.75,6.0
315,2024-06-27 00:39:33,83126,26468,CARRIER_E,perishable,475.5,4.0,5.7,0,0,1.06,3.83
316,2025-04-26 09:05:04,55712,56217,CARRIER_A,standard,1968.5,19.1,3.0,0,1,0.28,4.65
317,2025-06-17 02:46:43,11677,21344,CARRIER_E,perishable,708.5,1.3,1.2,1,0,2.41,4.19
318,2025-06-14 16:56:44,35595,32717,CARRIER_C,fragile,408.1,31.3,0.6,0,1,2.95,2.4
319,2025-11-16 07:05:49,72330,86255,CARRIER_E,fragile,2267.7,1.5,3.4,0,1,2.97,5.71
320,2025-07-15 02:42:14,59842,03119,CARRIER_C,perishable,1580.1,39.1,0.4,0,0,2.78,5.37
321,2024-08-22 02:18:13,55854,39408,CARRIER_D,perishable,2673.7,12.1,8.1,0,0,2.15,8.7
322,2024-03-19 15:37:16,38948,34247,CARRIER_D,perishable,255.6,22.2,7.1,0,0,2.9,4.28
323,2025-03-24 16:32:32,96948,94820,CARRIER_D,oversize,2018.5,12.9,8.9,0,0,0.84,7.68
324,2025-10-30 16:31:39,91142,84719,CARRIER_E,standard,2547.0,54.1,1.2,0,0,1.72,9.2
325,2025-12-12 20:43:16,64429,76196,CARRIER_C,oversize,1574.4,53.8,7.2,0,0,0.85,6.91
326,2024-06-17 01:20:56,87354,38930,CARRIER_B,fragile,2864.1,11.1,7.5,0,0,0.05,7.88
327,2024-06-21 14:41:57,17897,86241,CARRIER_D,perishable,1983.9,1.9,4.7,0,0,2.37,5.75
328,2024-01-28 07:28:04,16038,22265,CARRIER_A,standard,1925.9,69.7,2.3,0,1,2.22,6.57
329,2024-04-13 02:54:46,71366,83768,CARRIER_B,perishable,1467.2,15.5,3.4,0,1,0.96,4.29
330,2025-02-09 01:00:54,67744,60687,CARRIER_A,oversize,762.4,63.6,2.8,0,1,2.34,4.45
331,2025-02-03 03:59:36,24417,15791,CARRIER_A,oversize,490.5,67.9,5.4,0,0,1.14,4.77
332,2024-09-27 18:33:30,83758,17615,CARRIER_E,perishable,2018.2,27.5,8.9,0,0,0.25,8.6
333,2024-08-14 06:25:09,74742,04908,CARRIER_A,perishable,959.4,44.7,1.9,0,0,2.59,3.98
334,2025-08-28 17:54:58,21124,96229,CARRIER_A,perishable,2760.0,15.7,9.5,0,0,0.88,8.16
335,2024-12-01 19:47:40,61005,58583,CARRIER_A,fragile,1036.4,71.0,1.5,0,1,1.99,4.86
336,2025-08-13 00:33:56,87150,10408,CARRIER_A,perishable,1131.6,44.2,0.9,0,0,1.48,4.55
337,2025-12-04 03:28:19,76910,07194,CARRIER_D,standard,1693.1,69.5,4.9,0,0,2.98,8.04
338,2024-08-19 12:16:24,41955,14515,CARRIER_B,fragile,1341.3,43.8,2.5,0,0,2.44,5.35
339,2024-05-27 23:58:30,81858,57102,CARRIER_A,standard,231.3,20.2,6.6,0,0,0.12,1.93
340,2025-11-26 14:47:50,30772,01353,CARRIER_C,perishable,603.9,49.4,8.9,0,0,1.79,5.82
341,2025-04-08 10:14:26,97490,23629,CARRIER_A,standard,2148.6,43.0,1.4,0,0,2.92,5.29
342,2024-07-31 08:52:49,98406,95240,CARRIER_B,perishable,1450.4,15.6,2.4,0,0,1.13,4.39
343,2025-03-29 22:59:13,30152,94822,CARRIER_D,perishable,1008.6,35.4,3.8,0,1,0.05,4.61
344,2025-01-10 23:48:03,68800,82795,CARRIER_A,fragile,2415.4,63.2,8.6,0,0,2.36,9.03
345,2025-10-23 00:55:26,96271,44569,CARRIER_B,oversize,2143.7,70.5,6.8,0,0,0.9,8.54
346,2024-07-05 20:30:30,29050,37035,CARRIER_B,oversize,691.5,28.4,8.9,0,0,0.94,4.29
347,2025-12-24 17:01:36,71563,62743,CARRIER_B,standard,1316.5,66.3,4.7,0,0,0.98,5.85
348,2025-11-14 07:29:00,52969,11148,CARRIER_B,standard,333.1,3.8,3.8,0,0,1.57,1.12
349,2024-05-11 21:53:56,44353,59664,CARRIER_C,fragile,1818.3,36.7,3.1,0,1,2.9,6.3
350,2024-04-30 03:55:44,64346,10380,CARRIER_D,perishable,182.9,70.5,1.1,0,0,1.9,5.04
351,2025-01-24 04:54:27,47695,92316,CARRIER_D,fragile,398.1,63.6,3.7,0,0,0.71,4.39
352,2024-02-02 18:50:02,71193,20883,CARRIER_D,standard,794.2,35.6,2.6,0,0,0.8,3.91
353,2024-08-06 02:56:24,95987,82236,CARRIER_C,fragile,681.2,37.2,6.9,0,0,0.35,4.88
354,2024-11-13 14:54:01,20939,07771,CARRIER_A,oversize,2817.1,41.4,7.8,0,0,2.31,8.2
355,2025-12-08 15:25:13,17617,79205,CARRIER_A,oversize,1102.9,34.5,0.3,0,0,2.18,2.99
356,2025-12-25 10:25:11,61659,94705,CARRIER_E,standard,1007.3,1.2,4.6,0,0,0.24,4.26
357,2024-04-20 14:58:47,96137,32061,CARRIER_B,perishable,2414.0,10.7,5.4,0,1,0.1,6.29
358,2025-10-12 22:11:08,84726,17674,CARRIER_A,perishable,2952.0,70.8,5.8,0,1,0.79,10.1
359,2024-03-07 09:04:22,40482,34865,CARRIER_D,standard,999.3,14.9,0.0,0,0,2.6,3.85
360,2025-06-30 11:36:45,80365,53305,CARRIER_B,standard,978.8,20.7,4.4,0,0,2.73,3.28
361,2025-09-09 07:39:36,91183,37590,CARRIER_B,standard,2322.0,46.4,0.1,0,0,1.19,6.47
362,2025-10-12 06:41:03,29427,14258,CARRIER_D,oversize,864.6,69.7,9.7,0,1,2.14,7.0
363,2024-06-12 02:16:56,10476,37120,CARRIER_B,fragile,2335.8,27.4,2.9,0,0,0.53,6.26
364,2025-10-14 05:11:06,97019,78475,CARRIER_E,oversize,284.3,12.1,7.1,1,0,0.28,4.89
365,2024-03-25 15:59:07,15889,88200,CARRIER_E,standard,2833.9,52.3,0.6,0,0,2.6,9.53
366,2025-01-13 18:23:54,01258,92855,CARRIER_B,fragile,517.1,61.2,9.8,0,0,2.28,4.95
367,2024-12-08 18:26:01,31916,48456,CARRIER_A,perishable,2432.7,70.6,3.5,0,1,2.68,8.43
368,2024-08-18 15:04:37,77901,44026,CARRIER_D,fragile,1606.8,58.9,2.8,0,1,0.12,6.98
369,2024-01-17 03:26:25,74651,66543,CARRIER_E,perishable,97.9,2.8,4.8,0,0,2.63,2.53
370,2025-07-17 13:39:28,31711,53877,CARRIER_C,perishable,1421.9,66.7,6.5,0,0,2.21,6.77
371,2024-09-01 23:25:32,68582,22627,CARRIER_C,perishable,2293.6,34.0,1.5,0,1,1.62,6.77
372,2025-04-28 00:18:19,94120,93435,CARRIER_B,fragile,1954.1,23.7,1.2,0,0,0.19,5.38
373,2024-10-26 11:03:11,00698,98685,CARRIER_A,standard,1081.9,61.9,0.2,0,1,1.5,4.89
374,2024-09-29 18:29:00,86105,56851,CARRIER_B,fragile,1379.0,6.3,3.4,0,1,1.41,3.85
375,2025-10-08 23:54:16,60055,96147,CARRIER_B,perishable,163.5,42.2,4.7,0,0,1.43,3.03
376,2024-03-09 23:03:21,88116,28741,CARRIER_C,perishable,2997.2,49.6,9.7,0,1,0.27,10.93
377,2025-06-21 17:32:09,04900,60393,CARRIER_E,fragile,2148.8,32.4,2.1,0,1,2.42,6.73
378,2025-06-29 03:45:14,25186,81342,CARRIER_A,oversize,2242.8,12.3,8.1,0,1,2.88,6.14
379,2024-10-04 09:27:00,38291,92074,CARRIER_E,fragile,184.0,6.1,3.0,0,0,0.1,2.61
380,2024-07-10 14:18:29,79641,59091,CARRIER_D,perishable,375.3,37.9,2.1,0,0,2.17,2.93
381,2024-01-04 20:58:47,67728,83418,CARRIER_A,fragile,1301.8,48.5,6.9,0,0,2.36,5.93
382,2025-11-14 20:57:59,33265,55480,CARRIER_C,oversize,117.6,70.1,8.5,0,0,1.95,5.04
383,2025-11-22 20:15:18,24184,09327,CARRIER_E,standard,495.7,36.6,6.2,0,1,2.18,5.18
384,2024-06-24 21:48:16,44720,70988,CARRIER_A,perishable,1929.3,66.5,2.5,0,0,2.76,6.7
385,2024-01-24 07:04:53,16568,96996,CARRIER_B,standard,281.0,49.7,1.2,1,0,2.53,4.33
386,2024-03-30 14:43:08,90433,51636,CARRIER_A,oversize,1010.6,5.1,8.1,0,1,0.22,3.25
387,2024-02-19 09:06:10,83099,30136,CARRIER_B,standard,1094.0,28.6,9.5,0,0,1.71,5.23
388,2025-08-29 17:05:38,72045,02998,CARRIER_D,standard,940.1,23.6,9.4,0,0,0.55,5.88
389,2025-10-13 02:17:19,47906,20462,CARRIER_D,standard,167.6,37.5,5.6,0,0,1.42,3.34
390,2024-04-21 21:32:28,64056,42873,CARRIER_E,fragile,1561.6,15.9,9.9,0,1,1.49,7.35
391,2025-06-29 02:52:30,25374,99051,CARRIER_E,standard,2107.4,29.7,4.9,0,1,1.12,7.57
392,2024-05-10 20:46:50,12897,39941,CARRIER_C,standard,33.4,27.1,9.8,0,0,0.23,2.9
393,2024-09-25 01:30:05,23278,10237,CARRIER_E,fragile,345.5,21.4,7.1,0,0,0.31,3.57
394,2025-03-13 13:11:11,53828,88919,CARRIER_A,perishable,2419.1,3.8,1.1,0,0,0.76,4.19
395,2025-06-09 13:07:02,95910,64153,CARRIER_C,standard,1808.1,35.8,4.2,0,0,2.29,6.06
396,2025-09-30 10:19:37,12351,74728,CARRIER_C,oversize,1790.9,21.4,2.0,0,0,1.87,5.24
397,2024-02-02 16:37:49,30489,93260,CARRIER_E,perishable,1035.1,67.5,9.7,0,0,0.9,7.54
398,2024-05-23 09:32:07,07502,96634,CARRIER_E,standard,1594.3,12.4,0.8,0,0,2.89,4.78
399,2024-07-23 18:30:39,44108,99112,CARRIER_C,perishable,1699.7,17.9,0.9,1,0,1.15,6.16
400,2024-08-14 12:52:14,94658,76451,CARRIER_A,oversize,1093.3,69.8,10.0,0,0,2.28,6.81
401,2025-12-29 13:26:53,05106,87353,CARRIER_C,oversize,1378.3,35.4,8.8,0,0,1.35,6.21
402,2025-07-21 12:07:57,59239,51468,CARRIER_D,standard,2878.0,53.9,0.4,0,0,2.47,8.62
403,2024-08-21 21:42:35,15476,90045,CARRIER_D,oversize,71.9,48.5,9.5,0,0,0.59,4.45
404,2025-12-10 10:23:56,00614,97016,CARRIER_D,fragile,2777.6,64.3,5.3,1,0,2.08,10.79
405,2024-12-30 11:51:30,53801,47893,CARRIER_D,fragile,467.9,40.7,2.1,0,0,0.47,4.23
406,2024-12-31 12:59:08,46902,28181,CARRIER_E,fragile,1545.9,71.7,6.5,0,0,2.84,9.37
407,2024-11-12 14:24:13,90031,95661,CARRIER_E,perishable,2483.6,63.7,1.2,0,0,0.7,8.92
408,2024-04-15 01:05:03,28674,80386,CARRIER_E,perishable,537.8,23.5,6.3,1,0,0.96,5.64
409,2025-11-13 02:12:21,63434,19424,CARRIER_E,fragile,1202.5,41.6,7.5,0,0,1.0,6.88
410,2024-01-11 04:09:49,15390,20129,CARRIER_B,standard,2995.1,71.4,0.7,0,0,0.5,9.66
411,2024-05-07 05:21:35,57866,25522,CARRIER_E,standard,319.5,7.3,2.6,0,0,1.73,2.62
412,2024-06-16 15:34:25,81912,78718,CARRIER_C,fragile,1082.8,18.1,8.2,0,1,0.4,5.57
413,2024-07-22 21:17:32,38554,21059,CARRIER_B,standard,2196.2,61.2,3.0,0,0,2.89,7.43
414,2024-04-06 05:31:30,15360,36313,CARRIER_C,perishable,2400.9,20.4,9.1,0,1,2.43,7.69
415,2024-01-14 02:41:02,50545,69517,CARRIER_B,fragile,1772.7,16.0,6.6,0,1,2.72,4.91
416,2025-05-09 16:34:47,16635,29169,CARRIER_B,perishable,1051.1,54.5,5.5,0,0,1.03,5.67
417,2025-12-08 14:18:34,64634,03425,CARRIER_D,standard,2193.7,69.5,6.2,0,0,2.68,9.94
418,2024-03-29 22:30:19,23260,86515,CARRIER_D,fragile,2743.5,2.1,4.1,0,0,0.45,7.23
419,2024-08-04 11:17:48,66051,22482,CARRIER_E,fragile,1738.1,41.6,5.7,0,1,0.14,6.68
420,2025-01-04 14:54:01,71244,90185,CARRIER_E,fragile,978.5,55.5,5.6,0,1,1.7,7.32
421,2025-11-08 01:50:29,99909,45211,CARRIER_D,oversize,2608.6,35.9,6.8,0,1,0.17,8.91
422,2025-05-21 19:28:40,19073,42137,CARRIER_D,fragile,1624.3,58.9,6.1,0,0,2.18,7.94
423,2025-07-13 07:36:57,93148,36458,CARRIER_A,fragile,45.9,2.6,0.0,1,1,0.6,1.18
424,2025-02-28 05:09:46,32135,03151,CARRIER_E,oversize,1883.6,18.4,0.4,1,0,2.27,6.88
425,2024-10-31 10:28:01,15456,00381,CARRIER_D,standard,352.5,43.1,6.5,1,0,1.77,5.62
426,2024-05-25 20:04:09,90234,59804,CARRIER_E,perishable,463.3,56.2,2.6,1,1,0.91,6.42
427,2025-09-22 22:47:16,57055,23120,CARRIER_B,fragile,2610.0,49.4,4.9,0,0,2.86,7.9
428,2025-08-10 00:15:42,56514,33286,CARRIER_B,oversize,1424.6,47.2,2.6,0,1,2.17,5.58
429,2024-01-19 07:46:30,30179,05353,CARRIER_E,fragile,2091.8,46.9,1.8,0,0,0.99,7.69
430,2025-06-06 05:55:58,17300,67822,CARRIER_B,oversize,2340.2,51.0,4.0,0,0,0.23,8.03
431,2024-03-02 14:28:46,06144,23294,CARRIER_E,fragile,1356.3,70.8,4.2,1,1,1.31,9.33
432,2025-06-23 10:59:59,85990,02889,CARRIER_B,fragile,1864.8,24.8,3.3,0,0,2.09,5.21
433,2025-08-25 22:42:40,02061,51396,CARRIER_C,perishable,736.7,57.8,4.6,0,0,2.68,5.14
434,2024-04-05 16:07:54,51216,29130,CARRIER_E,perishable,1530.4,55.0,9.4,0,0,2.14,8.35
435,2024-11-12 16:48:15,26683,36166,CARRIER_A,standard,639.4,63.1,0.2,0,0,2.2,3.13
436,2024-03-31 08:09:59,83422,70739,CARRIER_C,oversize,1224.1,30.5,0.8,0,1,1.29,4.26
437,2025-02-18 02:47:03,70263,82496,CARRIER_E,oversize,1386.8,35.0,9.0,0,0,1.33,6.9
438,2025-11-08 02:53:45,07874,76830,CARRIER_A,standard,509.6,43.6,0.3,0,1,0.24,2.31
439,2024-02-29 00:50:04,12821,37833,CARRIER_E,oversize,513.2,34.3,7.7,0,0,0.04,4.87
440,2024-10-17 05:34:11,16182,12570,CARRIER_D,perishable,298.1,67.7,7.3,0,0,2.0,4.9
441,2025-12-11 09:04:17,71328,39940,CARRIER_B,standard,947.3,14.3,6.7,0,0,0.8,4.07
442,2024-08-07 16:37:15,09181,18522,CARRIER_B,fragile,2415.2,33.3,0.6,0,0,1.59,7.28
443,2024-04-06 12:26:12,23455,31503,CARRIER_E,oversize,2917.9,29.4,8.6,0,1,0.45,10.05
444,2024-12-22 15:59:32,48123,97250,CARRIER_C,oversize,1116.7,11.7,4.3,0,1,0.98,4.08
445,2025-01-06 02:41:15,18504,15659,CARRIER_E,oversize,1742.7,33.0,5.5,0,0,0.85,7.01
446,2025-04-28 21:22:51,38737,11289,CARRIER_C,fragile,449.4,63.3,0.0,0,0,2.9,4.27
447,2024-08-17 00:40:55,30401,20191,CARRIER_D,fragile,2620.5,58.2,3.6,0,1,2.75,9.38
448,2025-11-28 14:31:10,41600,37599,CARRIER_B,oversize,1096.0,35.5,4.6,1,0,1.18,6.05
449,2025-01-15 08:19:06,02780,92708,CARRIER_C,fragile,474.1,8.3,3.9,0,0,1.69,2.94
450,2024-07-28 02:32:16,36653,48249,CARRIER_C,perishable,1394.0,50.7,4.7,1,1,0.91,7.06
451,2025-12-02 00:11:00,53650,50834,CARRIER_D,oversize,1260.7,32.1,3.8,0,0,2.3,5.72
452,2025-11-06 02:38:37,42414,14876,CARRIER_B,standard,292.0,56.6,4.0,0,0,2.6,4.28
453,2024-12-30 09:22:00,94144,91220,CARRIER_A,standard,1019.0,45.6,0.2,0,0,0.88,3.48
454,2024-01-19 03:32:17,38123,82165,CARRIER_A,fragile,265.1,5.0,8.3,1,0,1.07,2.24
455,2025-03-11 18:19:14,30439,59894,CARRIER_C,oversize,514.7,31.5,9.8,0,0,2.03,4.77
456,2025-02-09 07:04:10,15966,21453,CARRIER_C,fragile,229.3,70.8,3.8,0,1,2.16,5.14
457,2024-04-18 04:36:42,61412,34448,CARRIER_E,perishable,1909.4,34.9,3.2,0,0,1.0,6.71
458,2025-04-07 19:14:38,56908,56887,CARRIER_C,standard,2642.1,56.3,0.7,0,0,0.23,7.92
459,2025-09-05 18:42:12,05215,98918,CARRIER_E,perishable,113.0,41.8,7.8,0,0,0.93,4.7
460,2024-03-18 07:19:21,86916,59882,CARRIER_A,fragile,835.6,51.3,2.5,0,0,0.81,3.57
461,2025-06-12 00:36:45,97847,06731,CARRIER_C,standard,842.3,29.5,3.9,0,0,2.47,4.04
462,2024-04-12 10:44:59,99408,09697,CARRIER_E,fragile,2398.0,20.7,7.1,0,0,2.42,7.76
463,2025-06-30 15:26:10,77813,92432,CARRIER_D,perishable,654.0,18.7,6.3,0,0,0.42,4.24
464,2024-11-01 22:52:58,11730,70936,CARRIER_C,oversize,2860.4,44.7,7.8,0,0,2.26,9.91
465,2024-01-05 18:04:23,89632,41900,CARRIER_D,fragile,269.3,60.5,5.5,0,0,2.97,5.05
466,2025-12-06 08:22:59,41123,96423,CARRIER_A,perishable,637.7,64.8,5.5,0,1,2.55,5.04
467,2024-05-01 03:48:03,86382,79166,CARRIER_D,fragile,2664.8,44.9,7.9,0,0,0.98,9.31
468,2025-03-11 02:39:55,24109,45580,CARRIER_C,standard,1149.3,48.1,9.5,0,0,2.49,6.25
469,2024-05-12 11:19:24,68662,80375,CARRIER_D,oversize,658.1,47.1,9.2,0,1,1.79,5.6
470,2025-11-12 02:34:00,56690,01615,CARRIER_C,perishable,460.6,31.4,2.0,0,0,1.85,2.77
471,2025-06-22 23:27:48,45888,30678,CARRIER_E,perishable,2873.1,7.9,2.4,0,1,2.88,7.12
472,2025-08-10 04:24:11,36036,75708,CARRIER_C,fragile,1088.2,1.7,0.8,0,1,1.01,2.84
473,2024-11-11 10:02:23,05348,07905,CARRIER_D,oversize,1083.4,64.6,3.2,0,0,2.19,6.61
474,2024-12-07 04:31:32,87775,09046,CARRIER_E,perishable,532.8,38.0,8.2,0,1,1.56,5.81
475,2025-04-08 00:57:23,72303,78810,CARRIER_C,oversize,1276.4,48.9,3.4,0,0,2.62,5.48
476,2025-07-26 21:03:20,93520,69581,CARRIER_E,oversize,60.5,52.9,1.9,0,1,1.72,4.05
477,2025-09-10 07:04:54,51693,73569,CARRIER_C,perishable,1583.7,61.9,0.2,0,0,2.64,6.12
478,2024-01-14 00:30:01,32508,96046,CARRIER_A,perishable,1890.3,9.6,6.0,0,1,0.18,4.58
479,2025-04-29 09:35:42,61561,26555,CARRIER_E,fragile,88.7,13.1,0.8,0,0,1.96,1.58
480,2024-03-20 16:12:10,35641,02262,CARRIER_E,fragile,117.3,54.5,4.4,0,0,1.14,5.11
481,2024-07-29 04:33:51,93912,84660,CARRIER_A,perishable,2488.9,4.7,4.7,0,0,2.9,5.4
482,2025-08-28 11:35:21,53496,51067,CARRIER_D,fragile,275.0,12.5,5.0,0,0,0.66,2.91
